"otu","var.abs","varx.abs","value.abs","var.pos","varx.pos","value.pos"
"R6164.2__Insecta_Hymenoptera_Formicidae_Formica_NA_BOLD_AAA4975_size.339","tri30",7,0.0641865952733161,"tri30",7,0.0641865952733161
"R6191__Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443_size.232652","LC08_045029_20180726_B5",23,0.0859116593192764,"LC08_045029_20180726_B5",23,0.0859116593192764
"R6236.2__Insecta_Hymenoptera_Apidae_Bombus_flavifrons_BOLD_ACE3465_size.2066","lg_DistRoad",25,0.0640359705106182,"lg_DistRoad",25,0.0640359705106182
"R6287.12__Insecta_Plecoptera_Nemouridae_Malenka_NA_BOLD_ACD4370_size.226","Nss30",8,0.0684265192715493,"Nss30",8,0.0684265192715493
"R6623.2__Insecta_Neuroptera_Hemerobiidae_Hemerobius_discretus_BOLD_ABZ0149_size.2910","gt4_500",1,0.0802182615499807,"gt4_500",1,0.0802182615499807
"R6630.2__Insecta_Psocodea_Dasydemellidae_Teliapsocus_conterminus_BOLD_AAP4627_size.5126","lg_DistRoad",25,0.0926287584300317,"lg_DistRoad",25,0.0926287584300317
"R6736.9__Insecta_Diptera_Cecidomyiidae_NA_NA_BOLD_ACX4695_size.39","lg_DistRoad",25,0.0990326085587707,"lg_DistRoad",25,0.0990326085587707
"R678.72__Insecta_Diptera_Phoridae_Megaselia_NA_BOLD_ACC9948_size.72","LC08_045029_20180726_B5",23,0.0589700283530327,"LC08_045029_20180726_B5",23,0.0589700283530327
"R6902.43__Insecta_Hemiptera_Miridae_Psallovius_piceicola_BOLD_AAZ1683_size.38","lg_DistRoad",25,0.0736838310452582,"lg_DistRoad",25,0.0736838310452582
"R7197.2__Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_size.494","ndvi_p95_r250",20,0.0703371232001091,"ndvi_p95_r250",20,0.0703371232001091
"R7219.2__Insecta_Coleoptera_Elateridae_Athous_scissus_BOLD_ACX0632_size.2217","twi30",10,0.0642339135588566,"twi30",10,0.0642339135588566
"R7291.28__Insecta_Neuroptera_Chrysopidae_Chrysoperla_NA_BOLD_AAB0373_size.15","ndvi_p95_r250",20,0.0583442432655163,"ndvi_p95_r250",20,0.0583442432655163
"R7311.2__Insecta_Coleoptera_Cerambycidae_Xestoleptura_crassipes_BOLD_AAD0073_size.5097","twi30",10,0.0583760984696812,"twi30",10,0.0583760984696812
"R7337__Insecta_Diptera_Syrphidae_Milesia_pulchra_BOLD_AAY9056_size.62348","be30",6,0.0700933062477012,"be30",6,0.0700933062477012
"R7357.2__Insecta_Hymenoptera_Formicidae_Camponotus_modoc_BOLD_AAC9538_size.846","be30",6,0.0611063508816427,"be30",6,0.0611063508816427
"R7405__Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACE6851_size.3610","Ess30",9,0.0644719638388808,"Ess30",9,0.0644719638388808
"R7564.11__Insecta_Psocodea_Philotarsidae_Philotarsus_californicus_BOLD_ACU2415_size.67","gt4_500",1,0.0745860728411359,"gt4_500",1,0.0745860728411359
"R7667.19__Insecta_Diptera_Ditomyiidae_NA_NA_BOLD_AAP8153_size.402","tri30",7,0.0601229190073715,"tri30",7,0.0601229190073715
"R7753.15__Insecta_Hymenoptera_Ichneumonidae_Campoletis_NA_BOLD_ACG1630_size.234","ndvi_p5_r500",17,0.0491128670068742,"ndvi_p5_r500",17,0.0491128670068742
"R7935.15__Insecta_Hymenoptera_Formicidae_Formica_pacifica_BOLD_AAI5674_size.84","LC08_045029_20180726_B1",22,0.0781186465590932,"LC08_045029_20180726_B1",22,0.0781186465590932
"R8182.7__Insecta_Diptera_Chironomidae_NA_NA_BOLD_AAV6023_size.115","tpi250",11,0.0649201669192514,"tpi250",11,0.0649201669192514
"R8220.14__Insecta_Diptera_Dryomyzidae_Paradryomyza_NA_BOLD_AAI6087_size.139","ndvi_p95_r250",20,0.05750816356248,"ndvi_p95_r250",20,0.05750816356248
"R8486.22__Insecta_Diptera_Sciomyzidae_NA_NA_BOLD_AAP6462_size.369","nbr_stdDev_r250",15,0.0608625208241819,"nbr_stdDev_r250",15,0.0608625208241819
"R9024.3__Insecta_Coleoptera_Curculionidae_Anisandrus_NA_BOLD_AAD0158_size.391","twi30",10,0.0810608690937176,"twi30",10,0.0810608690937176
"R9073.3__Insecta_Diptera_NA_NA_NA_BOLD_ACF6271_size.3304","l_rumple",14,0.0824145944912452,"l_rumple",14,0.0824145944912452
"R9076.4__Insecta_Diptera_Muscidae_Coenosia_NA_BOLD_ACB9516_size.228","be30",6,0.0765441999551095,"be30",6,0.0765441999551095
"R9119__Insecta_Diptera_Muscidae_Phaonia_nigricauda_BOLD_AAP6480_size.1261","twi30",10,0.0718552644523617,"twi30",10,0.0718552644523617
"R9141.5__Insecta_Diptera_Anthomyiidae_NA_NA_BOLD_ACC2962_size.1166","l_p25",13,0.0671617742047488,"l_p25",13,0.0671617742047488
"R9147.3__Insecta_Diptera_Cecidomyiidae_NA_NA_BOLD_ACC6221_size.13","tpi250",11,0.0615380224709385,"tpi250",11,0.0615380224709385
"R934.131__Insecta_Hymenoptera_Halictidae_Lasioglossum_NA_BOLD_ABZ0652_size.11","tri30",7,0.0789130222563202,"tri30",7,0.0789130222563202
"R9361.2__Insecta_Hemiptera_Miridae_NA_NA_BOLD_ACC4475_size.186","LC08_045029_20180726_B5",23,0.0578780952583134,"LC08_045029_20180726_B5",23,0.0578780952583134
"R9414.6__Insecta_Diptera_NA_NA_NA_BOLD_ACM5761_size.348","l_rumple",14,0.0732996798523362,"l_rumple",14,0.0732996798523362
"R9914.5__Insecta_Diptera_Cecidomyiidae_NA_NA_BOLD_ACI6458_size.84","tri30",7,0.0626643709689962,"tri30",7,0.0626643709689962
