R2193-140_Insecta_Lepidoptera_Uraniidae_Callizzia_amorata_BOLD_AAA4677_BLAST-EXACT-MATCH;size=8	R1979-2_Insecta_Lepidoptera_Geometridae_Nepytia_umbrosaria_BOLD_AAC8504_BLAST-EXACT-MATCH;size=1207	90.2
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R2249-36_Insecta_Lepidoptera_Tortricidae_Clepsis_persicana_BOLD_AAA3564_BLAST-EXACT-MATCH;size=40	94.5
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R2413-120_Insecta_Lepidoptera_Tortricidae_Clepsis_virescana_BOLD_AAA3056_BLAST-EXACT-MATCH;size=18	94.0
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R5997-26_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_provana_BOLD_AAB6362_BLAST-EXACT-MATCH;size=1057	92.6
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R1850-37_Insecta_Lepidoptera_Tortricidae_Pandemis_limitata_BOLD_AAA3659_BLAST-EXACT-MATCH;size=207	92.3
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R2271-71_Insecta_Lepidoptera_Tortricidae_Zeiraphera_NA_BOLD_AAA7907_BLAST-EXACT-MATCH;size=51	92.1
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R9626_Insecta_Lepidoptera_Tortricidae_Rhopobota_naevana_BOLD_AAA9812_BLAST-EXACT-MATCH;size=304	92.1
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R1645-22_Insecta_Lepidoptera_Tortricidae_Archips_argyrospila_BOLD_AAA7035_BLAST-EXACT-MATCH;size=188	91.8
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R641-102_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=381	91.4
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R5607-2_Insecta_Lepidoptera_Tortricidae_Archips_NA_BOLD_AAB9404_BLAST-EXACT-MATCH;size=18	91.4
R1-316_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=25	R1676-99_Insecta_Lepidoptera_Tortricidae_Decodes_montanus_BOLD_AAL1327_BLAST-EXACT-MATCH;size=36	90.6
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R7680-14_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=88	92.1
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R1028-308_Insecta_Lepidoptera_Geometridae_Epirrhoe_alternata_BOLD_AAA3371_BLAST-EXACT-MATCH;size=69	91.8
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R9716-14_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=146	91.6
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R3760-2_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata_BOLD_AAA4550_BLAST-EXACT-MATCH;size=387	91.4
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R6138-4_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=216	91.1
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R1539-22_Insecta_Lepidoptera_Noctuidae_Lacinipolia_cuneata_BOLD_AAB1084_BLAST-EXACT-MATCH;size=116	91.1
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R128-22_Insecta_Lepidoptera_Geometridae_Rheumaptera_meadii_BOLD_ABZ7778_BLAST-EXACT-MATCH;size=170	91.1
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R4612-18_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=439	91.1
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	90.9
R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	R7197-2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=494	90.9
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R1626-92_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_NA_BOLD_AAW5246_BLAST-CLOSE-MATCH;size=243	91.6
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R5791-13_Insecta_Lepidoptera_Gelechiidae_Filatima_NA_BOLD_ACE5304_BLAST-EXACT-MATCH;size=1230	88.5
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R2661-149_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAB6065_BLAST-CLOSE-MATCH;size=9	87.3
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R10463-8_Insecta_Lepidoptera_Yponomeutidae_Eucalantica_polita_BOLD_AAB6103_BLAST-EXACT-MATCH;size=46	87.3
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R4325-5_Insecta_Lepidoptera_Gelechiidae_Chionodes_periculella_BOLD_ACF5659_BLAST-EXACT-MATCH;size=133	87.3
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R2920-4_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAA4662_BLAST-CLOSE-MATCH;size=670	86.8
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R4601-7_Insecta_Lepidoptera_Coleophoridae_Coleophora_glaucella_BOLD_AAB6565_BLAST-EXACT-MATCH;size=92	86.8
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R9662-9_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAU7692_BLAST-EXACT-MATCH;size=260	86.8
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R1030-256_Insecta_Lepidoptera_Ypsolophidae_Euceratia_castella_BOLD_AAE1570_BLAST-EXACT-MATCH;size=15	86.6
R5443-9_Insecta_Lepidoptera_Gelechiidae_Coleotechnites_piceaella_BOLD_AAA5953_BLAST-EXACT-MATCH;size=126	R427-115_Insecta_Lepidoptera_Pyralidae_Apomyelois_bistriatella_BOLD_AAD0278_BLAST-EXACT-MATCH;size=91	86.3
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R4989-12_Insecta_Lepidoptera_Geometridae_Pero_morrisonaria_BOLD_AAA3053_BLAST-EXACT-MATCH;size=204	95.4
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R7197-2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=494	90.6
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R929-45_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=462	90.4
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R1411-184_Insecta_Lepidoptera_Geometridae_Speranza_lorquinaria_BOLD_AAB9623_BLAST-EXACT-MATCH;size=47	90.2
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R9716-14_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=146	89.2
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R3871-21_Insecta_Lepidoptera_Crambidae_Eudonia_rectilinea_BOLD_AAA3195_BLAST-EXACT-MATCH;size=15	89.2
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R1951-22_Insecta_Lepidoptera_Geometridae_Hesperumia_sulphuraria_BOLD_AAA4627_BLAST-EXACT-MATCH;size=149	89.2
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	89.2
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R6413-12_Insecta_Lepidoptera_Geometridae_Euphyia_multiferata_BOLD_AAB2693_BLAST-EXACT-MATCH;size=48	89.0
R3301-82_Insecta_Lepidoptera_Geometridae_Pero_NA_BOLD_AAA5527_BLAST-EXACT-MATCH;size=1971	R5130-40_Insecta_Lepidoptera_Noctuidae_Platypolia_NA_BOLD_AAD4229_BLAST-CLOSE-MATCH;size=152	89.0
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R7680-14_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=88	92.6
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R3760-2_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata_BOLD_AAA4550_BLAST-EXACT-MATCH;size=387	92.3
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R1979-2_Insecta_Lepidoptera_Geometridae_Nepytia_umbrosaria_BOLD_AAC8504_BLAST-EXACT-MATCH;size=1207	92.3
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R929-45_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=462	91.6
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R5393-2_Insecta_Lepidoptera_Geometridae_Sericosema_juturnaria_BOLD_AAB4422_BLAST-EXACT-MATCH;size=63	91.1
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R9716-14_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=146	90.9
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R7197-2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=494	90.9
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R4612-18_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=439	90.9
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	90.6
R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	R1574-186_Insecta_Lepidoptera_NA_NA_NA_BOLD_ABX2538_BLAST-EXACT-MATCH;size=14	90.4
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R2906-4_Insecta_Lepidoptera_Gelechiidae_Helcystogramma_badia_BOLD_AAY1913_BLAST-EXACT-MATCH;size=50	89.7
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R1756-134_Insecta_Lepidoptera_Geometridae_Xanthorhoe_defensaria_BOLD_AAA5319_BLAST-EXACT-MATCH;size=7	89.4
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R6413-12_Insecta_Lepidoptera_Geometridae_Euphyia_multiferata_BOLD_AAB2693_BLAST-EXACT-MATCH;size=48	89.2
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R886-132_Insecta_Lepidoptera_Geometridae_Drepanulatrix_unicalcararia_BOLD_AAB5276_BLAST-EXACT-MATCH;size=14	89.0
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R1539-22_Insecta_Lepidoptera_Noctuidae_Lacinipolia_cuneata_BOLD_AAB1084_BLAST-EXACT-MATCH;size=116	88.7
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R4633-2_Insecta_Lepidoptera_Geometridae_Scopula_quinquelinearia_BOLD_ACF4078_BLAST-EXACT-MATCH;size=286	88.7
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R1494-147_Insecta_Lepidoptera_Noctuidae_Mesogona_rubra_BOLD_AAC4484_BLAST-EXACT-MATCH;size=30	88.5
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R4045-2_Insecta_Lepidoptera_Blastobasidae_Blastobasis_glandulella_BOLD_AAG8588_BLAST-EXACT-MATCH;size=365	88.5
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R4439-18_Insecta_Lepidoptera_Blastobasidae_Hypatopa_simplicella_BOLD_AAB9632_BLAST-EXACT-MATCH;size=414	88.2
R3540-4_Insecta_Lepidoptera_Geometridae_Ceratodalia_gueneata_BOLD_AAA5705_BLAST-EXACT-MATCH;size=21947	R5714-6_Insecta_Lepidoptera_Geometridae_Chrysolarentia_NA_BOLD_AAW0145_BLAST-CLOSE-MATCH;size=632	88.2
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R7680-14_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=88	92.3
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	92.1
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R7197-2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=494	91.8
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R2193-140_Insecta_Lepidoptera_Uraniidae_Callizzia_amorata_BOLD_AAA4677_BLAST-EXACT-MATCH;size=8	91.6
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R929-45_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=462	91.4
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R5393-2_Insecta_Lepidoptera_Geometridae_Sericosema_juturnaria_BOLD_AAB4422_BLAST-EXACT-MATCH;size=63	91.1
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R1740-210_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	90.9
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R9716-14_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=146	90.6
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R1-4_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9999	90.6
R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	R886-132_Insecta_Lepidoptera_Geometridae_Drepanulatrix_unicalcararia_BOLD_AAB5276_BLAST-EXACT-MATCH;size=14	90.6
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R1934-203_Insecta_Lepidoptera_Tortricidae_Epinotia_emarginana_BOLD_AAC9102_BLAST-EXACT-MATCH;size=11	93.3
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R1181-239_Insecta_Lepidoptera_Tortricidae_Epinotia_NA_BOLD_ACG5587_BLAST-CLOSE-MATCH;size=66	93.3
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R1918-90_Insecta_Lepidoptera_Tortricidae_Epinotia_radicana_BOLD_ACT7369_BLAST-EXACT-MATCH;size=34	92.1
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R5387-8_Insecta_Lepidoptera_Tortricidae_Epinotia_tsugana_BOLD_AAD9403_BLAST-EXACT-MATCH;size=55	91.8
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R3862-64_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACI7195_BLAST-EXACT-MATCH;size=1013	91.8
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R2661-122_Insecta_Lepidoptera_Tortricidae_Epinotia_johnsonana_BOLD_AAH4688_BLAST-EXACT-MATCH;size=22	91.6
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R1409-197_Insecta_Lepidoptera_Tortricidae_Epinotia_subplicana_BOLD_AAJ0677_BLAST-EXACT-MATCH;size=31	91.6
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R7544-31_Insecta_Lepidoptera_Tortricidae_Epinotia_signiferana_BOLD_AAE1192_BLAST-EXACT-MATCH;size=68	91.1
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R2630-133_Insecta_Lepidoptera_Tortricidae_Epinotia_normanana_BOLD_AAE1162_BLAST-EXACT-MATCH;size=11	90.9
R7576-26_Insecta_Lepidoptera_Tortricidae_Epinotia_solandriana_BOLD_AAA6716_BLAST-EXACT-MATCH;size=30	R2919-91_Insecta_Lepidoptera_Tortricidae_Epinotia_NA_BOLD_AAF4265_BLAST-CLOSE-MATCH;size=43	90.4
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R1588-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=106	92.1
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R7680-14_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=88	91.4
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R1205-209_Insecta_Lepidoptera_NA_NA_NA_BOLD_ABX0955_BLAST-CLOSE-MATCH;size=77	91.4
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R929-45_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=462	91.1
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R3760-2_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata_BOLD_AAA4550_BLAST-EXACT-MATCH;size=387	91.1
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R1951-22_Insecta_Lepidoptera_Geometridae_Hesperumia_sulphuraria_BOLD_AAA4627_BLAST-EXACT-MATCH;size=149	90.6
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R1494-147_Insecta_Lepidoptera_Noctuidae_Mesogona_rubra_BOLD_AAC4484_BLAST-EXACT-MATCH;size=30	90.6
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R3609-21_Insecta_Lepidoptera_Geometridae_Sericosema_wilsonensis_BOLD_AAD0774_BLAST-EXACT-MATCH;size=22	90.6
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R3232-21_Insecta_Lepidoptera_Noctuidae_Bleptina_caradrinalis_BOLD_AAA2867_BLAST-EXACT-MATCH;size=72	90.4
R1952-2_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2395	R7197-2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=494	90.4
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R4612-18_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=439	90.2
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R468-102_Insecta_Lepidoptera_Geometridae_Eustroma_fasciata_BOLD_ABX6172_BLAST-EXACT-MATCH;size=161	86.6
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R1205-209_Insecta_Lepidoptera_NA_NA_NA_BOLD_ABX0955_BLAST-CLOSE-MATCH;size=77	86.3
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R6831-43_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=27	86.1
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R2906-4_Insecta_Lepidoptera_Gelechiidae_Helcystogramma_badia_BOLD_AAY1913_BLAST-EXACT-MATCH;size=50	86.1
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R2011-148_Insecta_Lepidoptera_Geometridae_Alcis_porcelaria_BOLD_AAA2077_BLAST-EXACT-MATCH;size=18	85.9
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R3232-21_Insecta_Lepidoptera_Noctuidae_Bleptina_caradrinalis_BOLD_AAA2867_BLAST-EXACT-MATCH;size=72	85.9
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R7761-7_Insecta_Lepidoptera_Noctuidae_Feralia_NA_BOLD_AAA9672_BLAST-EXACT-MATCH;size=1252	85.9
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R1539-22_Insecta_Lepidoptera_Noctuidae_Lacinipolia_cuneata_BOLD_AAB1084_BLAST-EXACT-MATCH;size=116	85.9
R2045-21_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAA6866_BLAST-WEAK-MATCH;size=15	R980-226_Insecta_Lepidoptera_Erebidae_Lygephila_victoria_BOLD_AAB4508_BLAST-EXACT-MATCH;size=89	85.9
R1693-110_Insecta_Lepidoptera_Gelechiidae_Neotelphusa_NA_BOLD_AAA6353_BLAST-CLOSE-MATCH;size=103	R4033-3_Insecta_Lepidoptera_Gelechiidae_Teleiopsis_NA_BOLD_AAK0911_BLAST-CLOSE-MATCH;size=71	93.5
R1693-110_Insecta_Lepidoptera_Gelechiidae_Neotelphusa_NA_BOLD_AAA6353_BLAST-CLOSE-MATCH;size=103	R4612-18_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=439	90.2
